batch_size,in_chan,out_chan,side_len,k_size,stride,for_energy,for_time,back_energy,back_time
1369,13,23,51,6,2,2833049.9899999998,70047.8548,3657142.7400000007,87597.30748
1682,4,4,26,5,3,72148.29000000001,2232.9685200000004,206145.12000000002,5935.84168
931,2,54,61,8,3,741937.24,16872.67584,3413287.78,77481.86432000001
156,15,27,57,5,3,317743.37,8495.777540000001,484538.48999999993,12727.905120000001
497,4,6,30,7,2,55110.3,1830.2016800000001,93204.67000000001,2847.08268
1670,11,13,18,8,3,277590.89,8263.33562,297236.8,8485.460739999999
1877,3,59,18,4,1,809518.82,20924.03642,2353058.51,59399.987219999995
949,15,17,53,4,1,4060162.3300000005,80741.52940000001,6625326.65,132934.02443999998
1235,5,19,54,4,2,788148.01,19651.15432,2259874.5699999994,56569.704020000005
843,7,6,23,4,3,39111.219999999994,1370.43392,69727.61,2212.44248
1003,4,62,26,3,1,973884.2499999998,22650.142939999998,3285320.5300000003,73861.30782
1887,11,36,30,6,2,2369779.7,59959.64844,2922064.7299999995,68098.17738
1842,4,62,18,3,3,117794.5,3523.8972000000003,643077.5299999999,18460.26504
1083,8,22,58,7,3,1380761.2500000002,33406.503020000004,1753755.8599999999,41467.07348000001
1670,2,24,41,3,2,509619.1,12665.2562,1806698.3,43613.113540000006
1665,11,58,33,7,2,3619614.75,85311.64956,4992323.029999999,115374.1501
1695,8,47,55,6,1,13953864.440000001,278889.1022600001,25008082.940000005,547070.8484
83,9,47,53,4,1,764019.1,17367.23648,1409991.4600000002,31687.02024
2035,7,52,15,6,3,129175.73999999996,3802.1998399999998,307251.4,9101.451640000001
1081,2,26,47,4,3,207915.06,5400.13602,1165474.28,28012.965879999996
1714,6,44,23,6,3,166383.22,4784.40316,480140.35,13841.908739999999
1349,4,34,63,5,2,1888436.9400000002,49406.79068,5819178.239999999,133776.23502
33,3,42,43,5,3,23408.729999999996,486.84542,40859.3,1015.9212000000001
354,1,27,22,6,2,24489.11,813.4972399999999,118705.67,3524.18704
1512,11,24,52,4,3,1867869.9900000002,48734.8483,2663063.26,64455.43282000001
500,11,57,34,4,2,638802.13,14687.43836,1214284.0,27152.472900000004
1810,8,52,45,8,3,2773759.43,69076.60924,3819616.05,88607.29449999999
118,15,25,31,8,1,412080.83,9231.49718,534761.84,12984.891939999998
1853,5,40,43,4,3,684527.0200000001,17055.21022,1963060.1599999997,48559.52608
773,11,27,8,5,1,56572.7,1775.1965799999998,80652.87999999999,2418.07614
736,2,8,61,8,3,123679.43000000002,3761.46944,509908.35,14783.61258
350,11,8,45,6,3,352523.45,10439.2613,336491.47000000003,9873.05604
584,15,14,28,3,1,389144.39,9758.349259999999,737811.33,18178.500900000003
893,3,23,19,6,1,122513.76000000001,3427.7764799999995,311490.91,9046.29624
1168,14,50,55,8,3,4425084.48,102116.72287999999,5179229.27,120956.27796
218,4,25,47,3,2,106830.75999999998,3141.84702,422002.72000000003,11972.87244
514,11,61,53,5,2,2096235.42,48358.08068,3587615.4299999997,78334.69326
1008,8,43,9,8,2,26252.97,887.476,52298.44,1660.2072799999999
1945,5,55,16,3,1,643790.56,15874.665659999999,1909085.05,46946.65148
355,12,59,62,6,2,2427688.48,49228.40320000001,3652376.53,74545.73736
765,4,12,19,4,3,21562.409999999996,832.8305799999998,91235.75,2944.2139599999996
848,3,5,11,8,3,14125.909999999998,473.05918,21044.870000000003,739.6915399999999
1850,2,33,31,5,2,524486.5700000001,12612.30784,1685678.08,41151.369580000006
720,12,10,19,7,3,134032.28999999998,4097.589199999999,138893.63,3994.62864
1068,14,32,31,8,3,762667.0600000002,19121.067860000003,897769.9299999999,22960.61432
1658,13,62,21,5,1,2723572.74,66979.9215,4866765.5600000005,112033.6625
620,2,50,55,3,2,619416.7899999999,15509.0721,2166235.32,54744.36329999999
1690,4,14,51,3,3,336899.17000000004,9000.49052,1305459.9300000002,32809.69062
1699,1,48,56,6,3,764955.3800000001,18151.142320000003,3998834.35,90389.93535999999
600,11,23,19,3,3,71169.22,2389.5953,106915.66,3136.4371
1977,4,33,51,3,3,799184.32,19996.072079999998,2354444.04,57781.73348000001
667,3,51,38,8,2,495397.25,11413.636620000001,1121403.3699999996,26238.09302
1850,2,49,25,6,2,381300.88,9257.946279999998,1432749.64,35273.41932
143,11,39,29,7,1,500203.18,11114.441520000002,618758.77,14432.605560000002
1369,15,42,60,6,3,4345182.9399999995,106114.3253,5345750.49,126809.0386
1406,12,39,36,8,2,3414119.15,88595.28899999998,3896623.22,93645.24558000002
963,5,59,12,7,1,108460.97,3312.86928,312609.75,9347.315779999999
1433,5,63,9,7,1,44749.62,1523.5345000000002,152248.73000000004,4473.81158
1430,1,13,55,8,2,542122.0000000001,12738.449120000001,2604236.52,63074.583999999995
476,15,4,29,3,3,120822.41,3654.3410400000002,136877.11,3986.23512
292,8,32,61,5,3,269249.8,7582.509540000001,564579.26,15482.054340000002
1666,2,33,51,8,2,1377834.0000000002,34733.15406,5447326.7299999995,130795.61503999999
1558,2,37,58,4,1,4854500.49,101153.4406,16955059.130000003,382597.72578
604,14,50,58,8,3,2547144.34,56997.03958,3255722.8499999996,73726.92826
680,5,53,22,3,3,50548.05999999999,1648.3888400000003,163789.2,4789.66146
1351,12,1,8,7,3,40422.89,1287.93434,36624.7,1154.25204
183,14,19,54,4,3,255201.36000000002,6092.53728,344053.61,8081.449280000001
1634,7,2,47,6,1,2200791.59,65493.950639999995,2376559.38,61190.63414
1512,8,2,32,5,1,1058888.27,29512.6377,752117.8300000001,19527.250480000002
235,11,9,58,7,2,757798.4400000001,18592.33406,696729.09,16586.122760000002
1413,2,8,18,7,1,79228.34,2541.5796999999993,225056.11999999997,6809.68634
679,15,52,57,6,1,11049152.660000002,203678.27518000003,18639514.68,384528.7187999999
180,15,55,10,8,1,37980.2,885.04936,74191.17000000001,1575.9539399999999
1169,4,39,8,3,3,14237.579999999998,477.38552,41079.619999999995,1249.1818999999998
951,5,41,58,8,3,1109435.04,25136.10908,2720233.5200000005,64143.15864
752,10,41,54,8,3,2601194.49,61173.103359999994,3300036.74,75745.64668
810,8,50,40,5,2,989689.8400000001,23786.45454,1868075.6799999997,44816.78128
210,8,8,9,5,2,23788.39,558.2116,24926.04,652.9949399999999
663,15,12,37,6,1,1834587.6,45043.068119999996,2066254.4400000002,48371.251939999995
224,7,34,58,6,3,191189.66999999998,5303.7412,404809.78,11509.879219999999
1988,4,40,34,6,2,872679.0200000001,21112.529019999998,2545352.38,61051.68948
1853,5,57,57,4,3,1385538.4900000002,33685.56528,5021901.159999999,111313.53492
217,13,20,39,7,3,191504.02000000002,5675.40792,215693.99,6259.88378
536,2,45,29,6,1,511147.95999999996,12009.532860000001,1819436.9100000001,44401.24342
706,10,52,62,3,3,1472498.0100000002,33374.20284,2540016.13,55789.293020000005
1288,11,30,62,3,2,2725411.0599999996,68420.41718,5667346.950000001,132151.2842
1266,7,13,27,6,2,174014.43,5103.6907599999995,358408.57,9953.643880000001
1355,12,4,38,7,1,3902477.8,111142.90306,2659943.8,65722.43338
430,5,58,31,8,1,1229039.26,25584.17116,2760853.4899999998,62542.20748
889,15,49,39,6,3,1252959.44,31367.265320000006,1681648.56,41722.18014
668,11,8,51,3,3,564677.6000000001,17162.038539999998,576461.5399999999,16337.24248
1763,11,25,9,7,3,47437.63999999999,1688.52896,93312.18000000001,2797.73074
57,12,39,41,5,2,95115.70999999999,3033.4496799999997,117073.65999999999,3515.75744
1773,1,34,42,7,3,407014.96,10109.8653,1810517.8000000003,44817.643659999994
1224,6,13,14,6,1,89466.93,2848.0236999999997,169637.62,5042.906660000001
417,8,45,12,6,2,32277.77,1162.1818399999997,57648.19,1795.17726
1446,13,26,19,3,3,221213.41999999998,7008.9072400000005,448762.23999999993,12979.08312
636,6,11,57,8,2,616637.17,15977.1637,1102210.21,28441.2857
1386,1,29,16,7,2,29175.3,1076.8224599999999,190868.67,5657.467780000001
1690,2,43,51,8,3,794215.5099999999,19025.37756,3459003.0599999996,84594.98241999999
1952,8,28,47,3,2,1810898.1199999996,46384.47734,3687603.3899999997,86423.98672000002
242,1,39,27,5,1,91786.25,2705.4585399999996,521427.4699999999,14745.268380000003
1261,12,57,58,8,3,5512697.6899999995,130508.88,7172609.15,164126.88538000005
1931,15,54,40,5,3,2332668.5900000003,56864.504759999996,3479350.2099999995,78558.87922
205,6,59,15,8,2,27715.440000000002,820.38658,65644.98999999999,1776.6213399999997
703,8,6,37,5,1,613461.58,16388.87856,636278.7899999999,16176.337640000002
579,3,17,33,3,2,54377.869999999995,1697.26176,150211.40999999997,4128.011640000001
873,9,32,24,8,2,522259.41000000003,12519.26056,672879.73,16755.09792
1110,10,4,55,3,2,1291521.9600000002,34315.602159999995,1246768.0500000003,31888.227680000004
686,6,49,29,5,1,1049816.61,23908.007739999997,2613424.1300000004,59118.6361
1536,7,57,13,3,3,44147.88,1546.0371800000003,198705.56,5695.92432
869,7,28,38,3,3,138439.58000000002,4390.74036,583769.25,16738.029440000002
1834,6,62,22,8,2,660388.97,15032.311979999999,1478793.79,36069.4062
2045,14,52,19,8,1,3273979.6800000006,81098.1052,4148821.8000000007,108699.29308
1929,4,44,45,5,1,5381408.35,108093.27880000001,15146667.160000002,310430.41148
706,4,19,44,5,1,1040268.3699999999,22678.4211,2985325.06,64174.14440000001
496,11,15,17,4,2,61373.69,2077.3514999999998,91712.47,2793.77082
150,3,48,18,7,3,27560.390000000003,795.99162,35966.67,1020.2662199999999
216,6,18,21,3,3,17589.710000000003,603.9852,50246.42,1645.2171599999997
196,11,25,59,8,3,625575.1799999999,13755.8095,751113.79,16590.032259999996
1921,7,53,41,6,3,1008330.4800000001,22774.377439999997,2431640.5000000005,57505.93892000001
413,13,24,52,3,3,533431.34,11945.8901,756506.83,16090.122139999998
1783,1,33,60,3,2,1369629.6400000001,33438.69416,5312855.63,123223.05537999999
907,2,16,19,7,2,36355.469999999994,1136.9734,116895.42,3442.2658199999996
1099,1,34,30,8,3,73521.01,2329.3034000000002,471895.7300000001,13600.87368
1341,2,3,59,3,2,281837.63,8074.85928,845436.6900000001,23035.32568
1684,7,5,60,3,2,746383.65,20571.25092,1481714.8800000001,39053.34679999999
270,9,25,10,8,1,27174.6,930.4773200000002,48543.63,1569.0003000000002
518,6,62,25,7,1,872658.26,19590.555920000003,1754260.1300000001,42702.76738
763,13,4,53,5,2,1199646.58,28811.903700000003,1028981.18,22956.13392
964,14,24,31,5,3,434861.55,12170.966999999999,537404.6,14417.45932
1156,4,49,35,5,1,2051054.92,45124.503600000004,5825950.09,126263.63603999998
334,10,30,19,8,3,68729.61999999998,2105.8286399999997,95414.23,2619.9454400000004
721,5,19,19,8,2,47735.439999999995,1474.0357600000002,107828.68999999999,3377.9399399999993
1992,8,37,58,6,2,5537054.299999999,137941.60155999998,7724188.06,169438.37054
89,1,24,22,8,1,59360.840000000004,1476.22188,92358.17,2261.50952
100,15,3,32,3,2,33710.8,1129.34332,49602.530000000006,1554.1726600000002
734,7,46,21,4,3,45878.71000000001,1675.6959,156794.69,4824.306439999999
54,11,8,9,3,3,13811.61,312.49778,23125.519999999997,696.4812800000001
1541,9,29,22,5,1,1383573.73,31653.299160000002,2600601.2600000007,59847.013699999996
459,13,27,46,7,1,3684269.05,77984.26302,5399065.27,114838.26415999999
1420,5,2,20,8,3,54122.79,1963.0082000000002,85094.97,2740.51714
546,14,36,18,4,3,77485.07999999999,2645.2264999999998,99164.2,3072.60824
1690,3,25,40,3,1,1810611.83,40776.79592,5605537.99,124651.10048
112,9,31,42,5,1,412415.26000000007,8579.5524,832303.79,18024.88444
1854,3,28,44,3,2,742627.45,18143.31348,2240225.6399999997,54048.285180000006
1469,9,44,57,3,3,2388799.4499999997,61618.79902,4285274.12,96179.22836000001
1157,5,39,21,8,1,851101.3699999999,20799.76718,1728600.3299999996,42328.431079999995
54,9,42,34,3,3,32048.2,972.6493799999998,61031.92999999999,1700.6763000000003
1260,8,44,32,7,3,644251.91,16505.75378,898114.75,22932.725699999995
1047,8,43,61,7,1,12865883.120000001,254780.17554000003,20761886.04,445412.39986000006
127,2,24,13,6,3,18994.690000000002,368.4143,38541.78,835.8090399999999
1670,1,3,63,4,1,1025489.24,23668.261840000003,3867498.09,87834.34485999998
1189,11,21,61,3,2,2273507.98,56504.69862,3802217.4199999995,89985.76312
800,6,39,27,7,2,279050.18,7375.159239999999,528273.1399999999,14267.208900000001
1968,2,28,26,6,1,862696.76,19835.88492,3408946.3300000005,79360.37178
1491,13,31,39,5,2,1917456.64,45820.95164,3110434.5,72340.79904
306,13,19,15,4,3,25406.46,869.21466,43941.46,1268.21014
574,6,22,45,8,3,197506.18000000002,5458.551120000001,421590.11000000004,11746.38628
1717,12,37,29,4,3,802897.17,20705.00446,1089204.35,27445.32778
1243,6,40,59,4,2,1547075.5,39093.944659999994,4390386.7299999995,102114.99144000001
1201,5,5,47,5,1,1134530.88,29427.490299999998,1905852.5700000003,44829.54566
1394,2,18,56,3,1,2140252.71,46720.456640000004,7072489.779999999,154573.13394
1204,7,31,18,5,2,88918.86,2674.20326,233990.45,6504.734979999999
1794,5,1,54,6,3,360251.14999999997,10949.616080000002,823489.0,23764.222739999997
186,12,49,18,5,3,36888.340000000004,1212.3070400000001,63987.83,1840.48174
1606,13,22,47,7,2,3724138.3699999996,90960.47475999998,4592392.409999999,101265.41846
1604,10,38,59,4,3,3037816.89,77522.09812000001,4359120.3,103310.61354
301,14,1,33,4,3,89498.68000000001,2785.9260799999997,80250.65,2352.3958000000002
826,1,25,45,7,3,88680.18000000001,2433.16556,723585.1599999999,19260.841500000002
302,4,36,32,6,2,96224.70999999999,2843.1054599999998,251885.28999999998,7199.0454199999995
120,2,60,60,4,3,62967.990000000005,1957.5304,270041.38,7594.37172
1419,3,5,59,6,1,1791249.67,45071.84736,2698879.32,63580.070459999995
1921,9,55,63,6,1,36593522.7,685620.9865399998,58866657.81,1249527.64282
1484,5,52,63,3,2,2272853.7,52623.92476,6772934.38,143672.42876
1837,2,7,58,8,1,2375257.0,64184.49757999999,6455642.65,154594.5166
851,14,26,13,5,2,85989.19,2801.3805999999995,139033.42,4092.13972
1151,13,39,30,7,1,4702062.470000001,121346.41351999999,5276298.800000001,125247.89502000001
1556,12,30,58,3,3,2318208.65,57827.94208000001,4185423.9299999997,96099.40534000001
1166,2,20,51,6,3,230004.96000000002,5618.4270799999995,1077415.38,26630.623460000003
483,15,11,26,4,1,343460.44000000006,9533.47176,527873.93,14445.27916
933,10,36,57,4,1,7217014.01,160965.28280000002,12382205.82,274002.20982000005
192,8,6,18,3,3,11098.64,462.1235999999999,25472.9,853.0314199999999
438,13,44,38,5,1,2260664.45,49880.001520000005,3460685.66,75952.31128
819,2,25,25,4,3,49882.05,1555.26358,240822.13000000003,6712.2051200000005
538,14,40,27,4,2,305379.51999999996,8610.54634,509897.91,14081.914480000001
841,15,27,63,4,1,6175390.68,125549.0159,11698778.030000001,244617.4217
1610,9,5,43,3,3,964372.0,25517.040119999998,994254.64,25891.900479999997
1183,8,18,61,5,3,1322715.69,33662.28976,1699110.6600000001,41373.49304
487,3,17,63,7,3,153545.08000000002,4376.29932,300973.38,8701.155600000002
1292,7,55,29,3,3,191316.65,5659.886,700147.11,19982.917999999998
709,14,63,11,3,3,46194.91,1581.18164,86146.68000000001,2632.4512
486,10,16,53,5,2,919633.28,23473.72752,1141117.65,28460.291760000004
1045,11,12,35,3,1,1292394.7999999998,31500.771239999995,2071847.1299999997,48298.54774
830,5,48,41,8,1,3423289.0100000002,76566.1326,7192711.07,156849.42037999997
838,8,28,17,3,3,47536.469999999994,1592.0727,102145.1,2984.54856
1659,7,6,47,5,3,311335.83999999997,9421.017140000002,675894.88,19455.458959999996
1585,11,38,58,4,3,3013107.49,75537.06998,4291967.800000001,101505.59748
671,15,48,31,8,3,685843.5900000001,15954.23202,771407.8699999999,18358.32034
1525,10,59,29,4,1,3738012.81,83575.07584,7448757.17,159995.41506
450,9,63,17,4,3,74199.69,2437.9544400000004,126404.7,3557.54128
1775,12,15,43,4,3,1413307.48,36151.28068,1864873.7599999998,45514.56595999999
1710,15,57,49,5,3,3158448.38,71843.70292,5333252.35,120674.40973999999
1439,15,14,63,8,1,17394157.14,344291.94534,18304955.6,372927.27777999995
590,7,57,49,3,3,464514.77999999997,11412.436819999999,1393551.7,32700.192040000005
38,3,51,21,7,2,22854.58,575.6589799999999,38032.17,943.1217599999998
1676,12,43,23,4,1,2268570.8899999997,58482.72770000001,4182336.7099999995,96701.56972
509,9,26,12,5,3,35939.89,1212.3841799999998,66257.07999999999,1936.95488
422,7,18,53,5,1,1150239.9999999998,26297.25848,2453701.0100000002,57899.852
675,2,55,46,8,3,252346.72000000003,5833.27898,1387782.1400000001,32763.844560000005
1603,4,51,45,4,3,659943.99,16248.395340000003,2023376.75,51554.02918
394,10,25,29,3,2,184848.13999999998,5381.521839999999,436251.93,12348.111699999998
231,8,57,9,7,1,19368.89,673.01592,51068.6,1580.6285400000002
558,8,10,28,4,2,110534.36000000002,3555.78822,171029.88999999998,5163.00938
1054,4,21,10,7,1,27120.910000000003,988.4688600000002,73943.24000000002,2268.7945600000003
919,1,25,45,3,2,343589.85,8656.088399999999,1428444.7799999998,35112.654839999996
541,2,43,21,5,3,28472.29,958.5220800000001,114831.87,3373.0857800000003
387,11,21,31,5,2,241364.76,7169.5337,387698.57999999996,11352.818580000001
1722,2,38,18,7,2,89084.78,2780.58594,372274.48,11421.97226
1352,15,54,52,7,3,4117584.72,97756.28004,5007756.92,115061.8162
1214,9,40,32,6,1,4696590.15,122367.17006,6120237.06,147263.18482000002
53,1,5,50,8,2,8787.23,396.31856,59349.219999999994,1473.03808
184,15,51,18,5,2,57382.729999999996,1941.7850999999998,83631.36,2448.30166
1030,10,55,57,5,2,4066957.96,97017.55591999998,6371047.57,137982.51392
341,12,26,58,3,3,533503.27,12624.74692,972302.15,21342.667599999997
1232,12,37,18,6,1,1371929.45,33373.825419999994,1815696.64,42701.98304000001
1585,11,30,16,4,2,270078.64999999997,7825.567779999999,500951.4999999999,14361.408740000003
690,12,4,48,4,1,1620158.78,43061.59934,1526743.53,37185.28199999999
72,15,13,51,4,2,99675.63,2607.2059600000002,131967.45,3414.30282
1143,14,26,50,4,2,2076601.7400000002,49148.11260000001,3589320.7,80132.43072
1221,13,17,8,5,3,39377.36,1304.04042,58856.04,1753.4675199999997
800,2,44,49,6,1,2307721.0900000003,49924.61768,8739419.239999998,192282.12544
921,7,59,41,8,3,830570.3299999998,17978.21488,1894514.23,44487.10008
251,12,36,58,4,2,824111.7100000001,17483.946600000003,1566562.77,33273.667819999995
1642,2,46,29,8,2,468533.36999999994,11330.585179999998,1811629.8599999999,45100.50124
1485,4,45,54,4,1,5410028.86,111303.78016,16844978.270000003,370396.64363999997
470,5,35,59,8,3,504528.11,11361.49704,1218181.6100000003,28936.4389
2003,9,27,30,7,2,1759443.05,38939.223920000004,2518354.88,55948.83096000001
1152,7,16,51,4,1,1818590.28,45064.87543999999,4477868.15,101231.28297999999
957,6,19,38,3,2,236658.32,6501.409899999999,785694.39,20972.28704
327,5,6,40,8,2,108479.98999999999,3445.9478799999997,140910.89,4365.28824
540,2,13,10,6,3,10294.17,345.09398,29279.079999999998,955.09812
1688,14,39,55,3,2,3545863.0800000005,97099.12451999998,6204628.300000001,150542.54812
443,6,56,29,5,3,81736.85,2443.2189200000003,251925.61999999997,7357.937739999999
391,3,6,30,8,2,43137.700000000004,1558.565,50220.17,1636.22018
2005,3,61,16,8,2,142088.82,4317.405779999999,401982.05,12279.457000000002
1476,3,59,41,4,3,495849.6,12260.947239999998,1496658.2100000002,37278.27364
1682,6,4,29,5,1,576610.47,15797.935620000004,803261.49,20988.851480000005
333,11,37,26,5,2,200100.83000000002,6142.195879999999,291963.36,8456.0307
1735,4,54,23,5,3,156142.10999999996,4652.911300000001,630624.64,18571.61892
527,4,19,45,5,2,157652.86000000002,4300.76894,606436.3699999999,16956.839920000002
1737,4,11,57,5,3,430854.65,10879.77086,1649536.76,41065.69072
1935,15,4,41,7,3,1729800.8999999997,46568.21484,1279636.01,32310.02708
826,2,3,19,7,1,56948.11000000001,1866.3963999999996,115627.13,3456.64612
340,7,44,41,4,3,110456.86000000002,3230.8500999999997,339084.72000000003,10238.579160000001
279,10,24,49,3,1,859281.21,20538.232119999997,1769279.5400000003,41586.33409999999
1425,15,12,29,5,2,816834.4099999999,22101.8592,842934.9,22537.69714
1857,4,29,19,3,3,75145.03,2370.7300400000004,311791.17,9356.5016
99,6,14,11,5,1,36677.74,942.7397800000001,34238.82,888.2864
1757,3,9,27,4,1,467890.63000000006,11825.23544,1185673.3400000003,30044.02358
776,4,35,50,3,3,287423.61,6989.454860000001,1094560.1800000002,26019.229999999992
1163,2,38,11,5,1,61177.80000000001,1983.0509200000004,218212.29000000004,6553.9272
450,8,36,16,7,1,180861.36000000002,5505.94738,212043.51,6424.19814
1312,14,53,51,6,2,5105826.8,124444.49081999999,7181985.43,170710.80172000002
581,9,1,32,8,2,500435.13,14325.336180000002,345814.55999999994,9532.239819999999
236,1,30,53,3,1,594101.2899999999,12690.64456,2042500.2100000002,43402.77884
1637,9,56,55,5,3,3503968.1100000003,86394.42838000001,5542480.34,119562.3649
831,9,12,40,4,2,703681.6300000001,17858.13424,893399.8699999999,21981.21916
1562,10,25,30,6,1,3677029.75,88751.25847999999,5137748.08,119701.27096
1361,6,60,24,4,2,438183.7199999999,10575.40414,1434697.2499999998,35220.748600000006
2043,12,46,18,3,1,1363179.51,31722.06458,2850491.9699999997,63344.61888
2042,12,51,27,6,1,6263858.54,164956.00377999997,8823633.41,199847.36596000002
1269,6,15,14,5,3,32133.72,1130.7535000000003,94344.93,2963.3159800000003
1218,13,30,60,4,1,7992582.1,161528.4298,16058519.059999999,333366.01682
2020,10,46,41,4,2,3370670.0800000005,86526.03004,5551263.24,122434.08611999999
984,5,37,43,3,2,618003.1399999999,15858.03786,1781046.5100000002,45740.31194
1227,10,47,59,6,3,3327608.02,77440.32807999999,4536197.58,102529.59244000001
464,3,10,39,3,1,321124.68,8040.168739999999,839214.18,20773.76196
1043,3,43,45,4,1,2446948.7199999997,53042.562399999995,6763990.280000001,147321.94400000002
1962,14,43,28,4,3,970978.9099999999,24042.563260000003,1487908.19,35277.54506
570,9,26,19,5,3,82749.38999999998,2756.7305600000004,113323.1,3516.589
1369,11,36,32,6,1,5200514.57,143905.55537999998,6404665.71,155556.37298000001
1746,9,42,36,3,2,1720830.0,43608.84543999999,3184338.77,73876.96446000002
390,8,36,58,6,2,1192394.9800000002,29084.8822,1622673.49,39071.30504
867,9,55,17,7,3,199857.90999999997,5739.402820000001,239679.01999999996,6737.132820000001
1567,8,61,38,4,2,1705545.5700000003,41648.2175,3781527.250000001,86506.61266000001
2018,8,37,26,7,2,1077725.3900000001,26223.43056,1269413.91,30438.7177
1720,4,63,12,5,2,64360.12999999999,2003.7854199999997,240424.83000000002,7064.6762
419,13,52,30,4,3,207785.74000000002,6126.32016,359404.02999999997,10384.96072
1270,2,46,41,8,2,798930.43,18689.528739999998,3208884.5399999996,77457.92795999999
138,8,31,52,5,2,139362.43,3984.6301999999996,296575.20000000007,8248.569339999998
219,2,63,38,8,2,107305.07000000002,3005.4723000000004,583346.27,16468.0403
984,15,58,13,5,2,164659.05,4781.577920000001,311772.89,9093.82934
115,9,31,26,6,2,67706.13,2051.0500999999995,91689.87999999999,2658.74672
1731,12,26,36,6,3,1412557.4400000002,33337.49144,1866561.92,42110.48146
585,1,32,35,7,2,111947.26999999999,3198.0358600000004,618899.7699999999,16509.167680000002
1109,10,7,34,5,2,663841.06,18898.800320000002,571135.6599999999,15702.821060000002
538,13,2,36,7,2,500761.63999999996,14479.4049,336739.29,9332.12444
1294,9,24,49,4,3,1323594.5599999998,32574.211779999994,2031603.1,47446.03458
165,9,60,41,4,3,150443.32,4218.90668,319286.95,8402.2045
1456,1,4,38,8,3,57183.62000000001,1854.39502,437979.16,12835.2458
1028,2,23,60,8,1,2746282.01,57839.48824,10653059.28,224984.68081999998
1876,4,20,37,4,1,1503279.8699999999,38666.88544,4813928.08,115815.47062000001
549,3,18,61,3,3,133104.54,3875.1903399999997,349237.29,9904.874740000001
527,2,24,62,3,1,1149417.8900000001,25629.2598,4098902.4699999997,89563.20782000001
1915,10,52,9,7,3,75469.20999999999,2369.4910800000002,133990.15,3843.429579999999
1941,7,49,11,8,1,192129.03999999998,5473.61524,315719.38,9284.65896
735,9,36,11,4,3,45856.829999999994,1575.96808,66921.81000000001,2078.3362
1549,12,25,41,5,3,1406272.6800000002,33752.036819999994,2125954.62,49127.149999999994
1035,3,15,15,8,3,15520.55,648.0175800000001,45634.03999999999,1350.14078
829,15,17,52,5,1,4250859.46,88086.47354,6099765.880000001,124562.93392000001
1030,5,12,43,8,3,203407.72999999998,5616.118619999999,565698.64,15297.985240000004
271,7,2,50,8,3,99161.14,3042.8732999999997,127173.72,3603.7850200000003
1605,7,60,9,8,2,27758.7,942.58156,77808.08,2314.4622799999997
1279,1,33,43,7,2,633981.48,14862.14244,2648960.5000000005,62910.6929
575,4,34,62,6,3,397145.53,9710.9599,1284593.88,32224.28834
1001,6,27,48,8,1,4306740.050000001,94650.55518,8263758.840000001,182381.2428
711,7,33,15,7,1,169370.87,5187.26724,262570.75,8054.034020000001
438,6,36,47,5,1,1508069.23,33942.75974,3243347.42,73683.77728000001
1215,6,63,47,3,1,4501074.290000001,93083.89116,14358206.14,312431.39434000006
578,4,23,38,8,3,104230.09,2942.00036,369121.36,10649.98288
1079,11,16,44,6,3,1007932.0399999998,26101.5758,1036221.1199999999,25847.94688
319,12,37,60,4,1,3000479.9699999997,63339.73313999999,5336467.08,111338.61017999999
1673,14,40,58,5,3,3650560.75,91844.07018000001,4695573.86,112682.05672
1123,13,54,31,8,1,6814872.159999999,174650.88082000002,8904759.239999998,213455.21749999997
1371,5,18,52,7,3,499561.7100000001,11786.27866,1466508.6600000001,36638.72552000001
714,12,18,55,5,3,1061627.43,22907.81706,1400179.5,29663.065899999998
470,11,46,44,3,2,766179.06,19384.54638,1399460.51,34384.86232
1008,3,44,51,8,1,4463276.54,96662.27053999998,9092363.87,197098.63032
1794,10,32,35,7,1,7425488.8,177922.48912,10301461.7,229358.53024
1383,12,52,49,6,3,2963873.63,72369.70372,4195355.53,95055.0961
86,3,40,41,7,2,53428.23,1548.6228,88277.34,2651.7659599999997
1535,12,56,30,8,1,8621803.459999999,215389.25414,11591965.579999998,255508.84298000002
1322,8,41,61,5,3,2181751.01,54423.21346,3307154.66,75566.12520000001
1107,12,36,43,7,3,2063802.6800000004,49608.75304,2363898.96,52987.82182
542,14,61,25,8,1,2293682.4899999998,49438.22562,3216452.3999999994,74463.68426000001
612,15,46,10,5,2,41187.020000000004,1376.76088,75452.06,2266.9778199999996
1863,2,38,37,3,2,642299.9799999999,15790.1112,2346911.7600000002,55783.17096
1594,1,19,34,6,2,208590.13999999998,5041.687500000001,1254149.6800000002,30218.15992
710,10,52,8,6,3,25561.52,903.1289400000002,54512.15,1667.9523999999997
1646,3,19,11,3,1,54800.29,1841.86568,155730.83000000002,4765.4220000000005
1590,13,32,50,4,2,2906585.64,74565.97508000002,5333162.63,118113.51894000001
1687,3,47,40,6,3,495332.6000000001,12874.812759999999,1169269.42,30024.682240000002
391,14,61,30,7,3,326547.04999999993,8356.83974,470190.36000000004,12021.582359999999
1906,9,30,53,8,2,7361053.55,174695.52946,9377354.0,203359.79617999998
1943,2,57,52,4,3,998011.9500000002,24168.343760000003,4452357.33,100247.76454
1257,2,26,37,3,1,1133902.14,26912.22662,4037092.91,92861.17843999999
353,4,11,20,3,2,15747.619999999999,626.73404,50875.74999999999,1776.2176
