batch_size,in_size,out_size,for_energy,for_time,back_energy,back_time
1057,27,296,15722.64,408.79076,25236.7,385.02064
930,375,11,7027.5599999999995,89.45221999999998,9133.279999999999,172.81396
67,193,337,0.0,47.42272000000001,10628.6,178.7395
1098,94,177,6549.06,127.90115999999998,19697.22,295.8723
1603,408,192,20629.82,457.73314,105458.72,920.05296
1333,329,70,11889.66,180.27036000000004,29235.76,333.80753999999996
1307,143,224,7996.799999999998,197.76576,43674.24,436.54738
1316,104,17,3625.4800000000005,52.593720000000005,7744.12,162.39172
888,180,376,17327.82,257.68344,38356.86,480.5659599999999
511,418,188,23662.1,192.12326000000002,41153.439999999995,459.27274
1909,216,174,10832.5,315.26156,48184.76,534.75402
448,63,49,5312.48,37.7847,13363.019999999999,136.97888
1434,254,384,30019.5,502.21664,89538.36000000002,817.02422
358,171,88,0.0,50.540299999999995,20657.879999999997,207.22582000000003
1274,144,470,15377.16,350.4209000000001,70251.34,611.0258200000001
478,116,24,1774.9,28.804399999999998,14997.5,145.36509999999998
1398,498,374,95004.56,1282.9174199999998,180080.05999999997,1508.7721999999999
858,307,415,22839.32,428.58034,74467.51999999999,686.8194599999999
1279,501,409,87953.8,1156.0863399999998,173285.74000000002,1649.4731800000002
211,156,40,3994.1400000000003,31.657279999999997,10487.039999999997,140.4153
1179,62,16,1171.8799999999999,32.65465999999999,9528.78,160.89558
944,143,78,7731.9,72.9192,13323.98,245.43636
1352,333,174,9542.22,332.0721,54335.8,567.23592
1463,334,315,34254.060000000005,570.99162,141676.81999999998,1290.8963399999998
1174,67,456,6068.12,186.97948,34108.88,430.25964000000005
2008,238,420,34291.9,711.1536199999999,157512.98,1148.36656
1514,362,203,22983.36,441.58539999999994,64623.740000000005,688.13028
1255,359,137,6196.280000000001,279.5038,62140.87999999999,481.0741
1679,477,510,128814.42,1362.17226,228915.48000000004,1899.36122
1695,371,270,37277.759999999995,594.9931399999999,117780.52000000002,968.9955400000001
1671,187,95,6596.620000000001,183.68278,16793.18,362.00437999999997
1497,366,180,12207.039999999999,384.75658000000004,73011.3,635.96662
1300,501,492,83006.44,1033.25542,181056.69999999998,1579.7729000000002
1516,487,466,84902.12,1101.9244199999998,252655.5,2163.01544
721,297,172,9515.36,190.3714,29345.659999999996,485.2798600000001
396,13,364,5762.959999999999,46.72614,13471.66,225.96764
750,367,423,17995.519999999997,457.91448,75943.44,721.3169
1946,54,304,7064.199999999999,192.26391999999998,30235.6,438.0959199999999
2009,2,171,3737.7600000000007,118.80284000000002,12758.74,268.57124
1872,114,6,4335.96,247.78822,14337.12,218.02564
1220,337,482,35360.02,678.87526,130197.33999999997,1018.8621200000001
1824,243,205,9780.24,400.80767999999995,72802.6,644.79582
1493,19,282,2213.1400000000003,115.89061999999998,13624.24,318.65318
1063,408,214,23229.940000000002,374.32362,61817.46,677.64454
1719,501,135,23292.18,475.94802,93991.44,733.95216
2046,465,272,56054.56000000001,838.1444200000002,207145.54,1578.7352400000002
744,80,75,5161.08,46.53822000000001,13985.659999999998,195.43469999999996
1449,351,292,28000.379999999997,543.1810800000001,114909.4,1045.4284
680,95,123,4418.9400000000005,59.340819999999994,11602.78,219.62272
1443,345,286,21772.420000000002,531.0202400000001,110701.6,1035.7110200000002
1588,90,442,14648.38,291.70467999999994,57645.1,560.8671999999999
1169,70,29,5119.62,45.30256000000001,22176.48,189.85988
217,124,431,5419.9,75.64792,23171.3,245.62873999999996
1054,221,54,10225.76,115.47654,16994.58,255.65007999999997
357,10,45,2154.5199999999995,29.462139999999994,18493.58,133.35592000000003
1837,222,447,37302.2,635.78582,138850.9,1014.8672599999998
1053,386,377,29638.640000000003,572.97898,102779.18,1107.49226
1741,2,170,7006.82,104.50285999999998,3988.06,248.24908
1494,461,258,37756.2,615.52734,139419.96000000002,1174.3348799999999
1555,303,264,24887.660000000003,458.10884000000004,90962.8,782.2483399999999
48,404,173,3962.38,41.26168,13234.859999999997,153.9341
54,42,68,1313.48,21.289619999999996,6695.56,107.44505999999998
513,371,166,18013.840000000004,160.33908000000002,20715.340000000004,348.39428
1483,48,202,6303.7,117.05564000000001,14667.919999999998,297.88843999999995
1167,427,462,95728.57999999999,1081.4835199999998,108323.7,1135.8758599999999
1786,244,367,37198.42,595.0683,120404.96,956.4340999999998
467,354,509,25233.06,426.80681999999996,41293.94,529.36192
1365,107,483,11915.259999999998,302.45792000000006,53160.280000000006,602.71272
1049,133,285,7949.2,194.8843,40333.12,408.56305999999995
1033,343,182,17368.159999999996,280.03522,46053.36,573.1326399999999
1212,40,178,2308.3399999999997,173.44956,22822.219999999994,327.12407999999994
1407,26,234,8369.14,124.94008000000001,16739.460000000003,311.23644
1178,315,50,14788.719999999998,140.8761,26595.380000000005,271.04172000000005
84,263,254,5928.9400000000005,55.11936000000001,4177.219999999999,179.05489999999998
1654,194,330,22363.239999999998,437.05082000000004,80120.64000000001,723.6528
619,245,206,14154.019999999999,166.70576,29323.659999999996,380.12796000000003
1082,9,365,2147.2,99.55734,23445.98,274.31203999999997
1515,49,73,5894.76,85.57236000000002,11577.1,235.34828
640,67,394,5632.32,105.99748,21488.02,298.60614
1809,76,15,1809.08,78.73482,11501.460000000003,185.2376
1591,492,328,59249.119999999995,826.4991399999999,204470.84,1662.0571599999998
937,361,457,27497.519999999997,581.0899999999999,88450.66,869.6479800000001
1094,16,510,5424.780000000001,119.51877999999999,17299.739999999998,305.99722
204,223,361,2664.7799999999997,87.7345,19953.579999999998,248.88680000000005
335,114,148,2750.2400000000002,52.5308,12227.759999999998,202.99031999999997
278,316,328,10039.06,213.72278,28026.100000000006,320.93112
1983,268,58,9332.259999999998,193.63204,20107.379999999997,338.92312000000004
1902,411,217,48050.48,723.37542,148142.86000000004,1175.1068400000001
1770,74,64,8085.92,93.23178,6910.379999999999,240.20634
71,257,67,6334.200000000001,30.627319999999997,5697.0,119.84228
1791,271,275,24727.760000000002,501.53444,90701.65999999999,783.6256000000001
359,468,487,37762.35999999999,513.30678,55547.93999999999,637.6652799999999
392,325,258,7968.719999999999,161.16997999999998,32232.560000000005,422.22958
357,314,444,20867.86,260.04118000000005,28000.4,407.81874
1052,423,227,19522.66,414.66561999999993,76775.8,815.1068
723,198,344,13915.959999999997,227.63595999999998,32624.439999999995,427.11983999999995
711,228,371,13372.8,274.20835999999997,45057.299999999996,478.36972
1093,32,167,7996.8,87.01169999999999,8537.58,248.15899999999996
524,215,301,8006.579999999999,163.73794000000004,46812.53999999999,369.54720000000003
657,232,408,17224.06,268.85644,33641.240000000005,468.53362000000004
727,394,238,9890.08,296.92138,54426.1,614.16052
1396,77,327,3726.78,196.7545,32300.940000000002,435.98282
645,419,508,43859.68,529.6888799999999,57148.259999999995,765.2722
966,389,108,13242.12,206.66314000000003,35416.14,432.74808
1455,384,309,30661.600000000006,612.3555199999998,109762.92,1008.0835799999999
133,91,10,449.21999999999997,20.99954,5745.84,113.47436
90,363,55,4150.38,41.62517999999999,15236.780000000002,125.83747999999999
2012,17,37,3586.4199999999996,76.9072,7228.979999999999,204.49125999999998
273,2,223,2990.7200000000003,36.6344,13939.159999999998,172.09050000000002
1235,476,147,39633.619999999995,598.94108,69063.51999999999,675.8961200000001
1596,324,494,72826.9,847.02154,139407.58000000002,1246.50602
1126,116,410,18026.079999999998,240.19539999999998,34381.09999999999,456.5968
1179,229,104,2999.2799999999997,157.66526000000002,30633.539999999997,317.51000000000005
2045,464,501,181425.34,1558.59878,244878.56,2087.30766
836,463,46,21071.74,231.11378,15214.820000000002,280.85344
1217,436,88,11579.54,223.43546,30463.840000000004,436.55318
449,135,167,9654.52,65.82354,12216.8,239.54449999999997
568,53,294,2592.7799999999997,67.05922000000001,20106.159999999996,277.68369999999993
1155,387,224,18994.120000000003,397.52202,84863.06,837.00008
1548,160,315,18720.7,327.82756,49838.78,584.0812600000002
965,29,362,6562.4800000000005,108.62696000000001,22320.480000000003,317.51156
476,484,306,19614.22,303.72162000000003,46465.9,632.7747999999999
754,364,405,30295.359999999997,437.48297999999994,60303.79999999999,683.7915399999999
946,385,420,30786.02,631.7662,117133.42,935.5948599999999
1495,474,52,14383.48,301.83062,41866.380000000005,471.10168000000004
108,493,317,16479.440000000002,123.3357,18972.120000000003,411.5464
1607,452,243,43465.479999999996,663.18556,161507.1,1233.8431
1750,161,326,11469.68,373.19896000000006,65733.4,681.70636
1915,505,7,5003.64,125.5891,18054.14,227.00444
1507,372,347,51785.700000000004,681.57178,123997.48000000001,1120.1126399999998
1665,296,91,10341.76,239.11149999999998,29981.639999999996,404.3606
2026,426,347,81901.62,1038.91426,245167.86000000002,1957.95704
323,60,411,2872.3,70.68224,22767.260000000002,236.48156
153,118,477,5908.2,60.5596,14669.16,216.13768
1468,39,133,4788.8,94.37378,17375.4,281.18092
1348,410,397,58928.06,778.763,139987.42,1314.0722600000001
1006,95,148,4000.22,95.05504,18687.72,277.43456000000003
1824,114,124,5394.24,165.55932,29665.4,358.39124000000004
1920,73,511,10277.06,317.41184,74615.22,670.94558
261,278,202,8998.98,87.2444,23565.68,246.10724
1872,199,47,7531.7,130.32666,17738.000000000004,281.35488
1512,11,52,2586.68,45.80912000000001,10679.880000000001,193.98958
276,503,11,3179.9,42.180780000000006,6859.12,136.37216
1480,206,90,5362.5199999999995,164.71197999999998,28205.5,334.13541999999995
197,50,330,5551.740000000001,47.95322,7015.360000000001,186.18664
1033,273,263,13530.26,321.49904000000004,72502.3,714.6412399999999
1165,481,498,80479.56,922.7218,142413.06,1308.29726
1277,360,87,10150.16,220.92528000000001,29910.8,378.91866
1699,261,87,6994.62,226.1304,32093.360000000004,374.93224000000004
1639,508,107,19702.14,388.38278,55009.659999999996,613.57988
1524,347,217,43255.46000000001,488.3166,89596.98000000001,775.2883600000001
1275,378,381,54378.54,665.68046,138902.22000000003,974.4151800000002
1566,34,156,6398.92,104.55303999999998,13969.640000000003,284.04468
448,488,100,7801.4800000000005,113.38452,23038.32,307.65228
1744,486,285,61576.979999999996,820.8342399999999,197173.62000000002,1575.43554
670,363,276,15256.3,289.15441999999996,65405.159999999996,680.1351
1035,448,91,13516.8,221.25192,35124.36,403.20398
190,177,438,7893.0199999999995,88.68008,14226.039999999999,269.08578
1094,188,413,15032.920000000002,348.53997999999996,60590.72000000001,595.7013600000001
785,435,108,10742.119999999999,192.72778,32659.859999999997,409.55566
1789,13,62,7110.56,97.88636,15867.9,285.31352
1351,253,230,16582.0,334.27781999999996,57913.60000000001,578.4681400000001
953,292,374,20648.16,411.22472,66316.94,674.4232199999999
215,298,63,3281.2400000000002,53.02328,6895.719999999999,172.75114000000002
1014,336,163,14400.64,263.03862,47519.40000000001,583.9529600000001
1969,128,458,17853.980000000003,440.74762,104041.44,796.5513
811,153,28,1992.1799999999998,66.05438000000001,11281.66,219.21012000000002
1899,437,426,113622.7,1123.9118199999998,227341.9,1812.45286
577,180,364,5218.48,184.90914,32972.28,404.04096
1417,249,102,12895.48,197.19956,33585.12,388.01812000000007
51,75,85,2276.6,23.38046,5228.24,115.22245999999998
1941,234,82,12933.279999999999,235.4834,36170.520000000004,395.40216000000004
1573,50,55,2497.56,87.57368,7225.3200000000015,232.45698
711,120,504,11489.240000000002,202.63784,29339.539999999997,400.66578
1299,260,250,14527.560000000001,347.64826000000005,73996.40000000001,600.37212
1322,369,163,14791.220000000001,345.5798,51352.41999999999,566.07898
1120,340,362,32116.599999999995,518.15836,80572.3,816.73122
1957,212,452,34464.020000000004,653.3101200000001,144976.41999999998,1068.3453
1744,252,325,26066.82,526.03286,118604.44000000002,846.5466399999999
1122,140,65,3912.3199999999997,90.96528,15195.26,245.15916
444,121,191,7313.219999999999,73.31356000000001,17951.620000000003,250.42747999999997
1190,139,293,11658.92,228.43912,44883.92,484.14351999999997
624,329,386,23835.34,330.48112,36533.14,556.60012
57,179,19,4385.9800000000005,80.90114000000001,5584.68,148.8356
1485,283,27,6896.960000000001,119.30944,20036.560000000005,369.54606
521,209,299,11580.8,155.55954000000003,21582.0,354.20286
748,346,371,28879.380000000005,392.40654000000006,49627.520000000004,614.85682
1085,16,165,6837.160000000001,68.23526000000001,19465.299999999996,238.67302
990,22,173,4326.14,56.822900000000004,14713.140000000003,248.70435999999995
521,165,184,10540.76,87.23712,16848.1,268.4236
1623,275,37,6903.039999999999,157.08599999999998,21551.420000000006,286.99728
1936,183,97,10146.48,233.96681999999996,27860.04,395.57676
1917,499,111,22783.139999999996,448.6714999999999,78486.07999999999,704.30746
1443,247,470,48066.340000000004,594.7278,112599.72,963.7181
346,369,214,12653.800000000001,136.81712,24448.139999999996,362.7317999999999
1310,13,96,2753.9,47.600460000000005,13852.5,206.2192
1025,364,241,20382.06,362.42066,84533.51999999999,858.5225800000001
285,132,216,4846.16,64.62238,28511.920000000002,225.06954000000002
1165,249,80,5020.74,141.76672,26547.760000000002,292.56652
188,478,152,10781.24,83.0685,16201.12,219.80958000000004
1200,264,65,8083.459999999999,138.28904,16218.179999999998,268.08088000000004
1635,329,126,14975.559999999998,299.83634,49146.7,511.56648000000007
758,343,150,14081.98,205.11381999999998,34915.65999999999,437.36773999999997
135,47,380,2947.9800000000005,41.42679999999999,15389.38,184.90622000000002
126,224,88,3326.4199999999996,35.4416,6892.039999999999,148.12928000000002
1616,23,255,3570.5199999999995,124.87908,18185.98,329.46258
1976,382,492,111010.46,1200.63012,208041.4,1735.40716
650,299,97,8679.2,107.05782000000002,23505.82,324.50856000000005
345,469,109,10867.899999999998,104.34459999999999,19788.76,288.43878000000007
299,279,158,4039.3,87.41663999999999,18038.28,270.9363
1615,360,365,38130.99999999999,725.96372,127963.54,1100.5663200000001
1572,352,260,24498.18,543.98814,119786.12000000002,870.7699399999999
755,285,150,6572.26,184.9038,35213.5,450.8269
1211,262,25,2758.8,101.57444000000001,17912.56,191.5417
1194,385,237,21566.08,440.8158,97035.82,780.13296
739,419,32,7078.82,84.90738,18146.94,217.56377999999995
1302,377,234,22564.68,440.2703399999999,84676.2,781.06098
1883,178,81,6647.92,179.55518,26723.559999999998,347.46206
573,360,490,11331.779999999999,409.20496,81465.82,702.5548399999999
428,2,321,5861.780000000001,97.05192,17874.760000000002,336.73699999999997
1779,86,430,7719.68,314.5751,72061.45999999999,641.2685200000001
2007,244,265,23568.079999999994,490.44956000000013,100514.9,793.89604
1255,113,384,13621.8,237.72576000000004,44653.18000000001,596.75208
1806,486,473,130069.32000000002,1321.1261399999999,295791.46,2590.9677
41,380,483,2440.18,56.882079999999995,9256.539999999999,204.28382000000002
1386,265,228,21208.420000000006,338.16911999999996,56686.9,614.1857200000001
322,415,434,21601.479999999996,300.34029999999996,36501.42,463.48096000000004
1158,505,351,46639.240000000005,753.1939,135761.36,1138.97004
1012,284,305,18780.52,348.04292000000004,53032.159999999996,609.36914
60,355,151,2371.82,41.482659999999996,11890.819999999998,170.46041999999997
1336,272,269,35721.38,491.05926,64168.500000000015,666.8347800000001
168,454,493,20532.18,191.08872000000002,25761.7,416.52036
1585,425,218,28061.4,583.78834,140804.14,1119.0912199999998
1639,194,83,9046.640000000001,202.92356000000004,39728.9,390.17179999999996
1294,332,465,61464.7,811.6867799999998,151955.16,1159.42542
915,70,80,19531.199999999997,150.75487999999999,14472.62,315.1944
1844,411,36,12792.94,206.51208000000003,20909.420000000002,360.92233999999996
1070,344,313,22315.58,456.87201999999996,96672.22,1000.9966000000002
1078,494,352,40485.759999999995,679.7085800000001,155490.34,1358.1993199999997
230,297,429,11416.000000000002,134.18766,23057.8,330.80332000000004
1943,490,74,10927.74,321.43412,59279.69999999999,641.3743
654,479,413,31946.939999999995,500.70187999999996,89318.62000000001,894.22858
1917,506,361,100706.46,1129.96504,214574.72000000003,1724.2324
1448,83,160,7802.719999999999,136.67924,24562.879999999997,328.75947999999994
1855,495,33,15179.420000000002,211.17113999999998,30761.619999999995,392.34914
1165,157,283,15126.920000000002,234.08463999999998,40898.340000000004,471.40978000000007
1949,450,7,3843.9800000000005,135.62936,6374.520000000001,231.53206
1241,295,481,42822.2,646.81222,120232.82000000002,960.3622600000001
1707,38,333,9697.24,176.39766000000003,37056.76,423.50604000000004
1781,163,430,16663.82,465.70884000000007,101198.4,843.4065
1687,419,488,97087.18000000001,1100.4668800000002,197857.22,1622.5003
157,274,365,12853.939999999999,86.94628,17221.620000000003,255.65654
786,327,75,3015.1400000000003,137.15072,22802.679999999997,335.8447
128,101,293,1346.44,42.13786,15440.6,181.31779999999998
1767,135,145,10842.3,196.67486,26556.32,385.26646
123,152,477,6818.82,60.08299999999999,26273.120000000003,207.54958000000002
893,439,374,30981.420000000002,555.83334,85129.3,947.8188
1611,254,269,24201.58,438.98978,68133.37999999999,734.20292
1688,89,276,8999.0,206.82804000000002,35927.7,443.97482
801,148,295,10042.72,178.52306000000002,21783.340000000004,380.21674
559,172,6,2500.0,32.804100000000005,11124.22,148.3083
934,51,154,12550.02,144.88284,18520.500000000004,252.47166
1168,420,15,10986.259999999998,94.60283999999999,21075.34,194.08109999999996
459,351,52,6579.58,71.06908,8450.92,212.72222000000002
929,19,176,2935.7599999999998,47.99738000000001,16483.079999999998,236.21049999999997
696,508,327,26011.86,463.6258199999999,64560.48,737.3503400000001
289,443,157,8529.039999999999,113.92486,14328.6,297.87576
48,347,508,4042.94,66.11564000000001,12961.36,205.08262
1211,57,475,5092.76,191.83166,39759.38,443.06535999999994
1180,383,432,50346.5,659.2281800000001,121531.7,1017.7504000000001
1560,122,168,10242.900000000001,173.62948,37542.62,386.67748
1475,11,488,2109.38,155.35286000000002,35333.18,394.49958000000004
1187,436,435,68093.18000000001,778.9593600000001,144941.02,1259.36602
1827,277,360,48669.26,631.8910800000001,128831.46,1038.97412
1478,104,155,8245.86,155.05658,23847.58,348.0458200000001
1899,22,315,4621.58,154.76358,26669.860000000004,364.01232
570,248,69,6146.24,70.65088,15414.999999999996,238.74025999999998
1540,350,16,8197.02,96.55537999999999,15087.859999999997,214.93759999999997
1460,311,392,35460.200000000004,603.5345,118583.60000000002,980.5765000000001
762,79,77,971.68,50.29748,8309.3,223.58408
1430,466,103,15158.64,331.29964,62432.67999999998,573.6317799999999
273,217,307,12740.44,124.70764,18942.760000000006,277.22838
555,504,128,5977.8,186.45785999999998,32178.780000000006,396.50226000000004
290,350,277,10524.880000000001,159.05563999999998,25034.14,370.91690000000006
530,331,236,11658.880000000001,198.49190000000002,38140.78,463.32475999999997
1919,471,494,159129.18,1439.6131799999998,229529.5,2020.8604600000003
2028,181,235,14262.640000000003,360.02124,66143.58,627.02242
44,249,225,7625.7,33.25912,9628.880000000001,142.46684
2033,27,47,7650.12,86.79478,5246.5599999999995,235.39957999999996
1622,211,286,18437.420000000002,493.22108,105433.05999999998,797.00018
210,345,507,21977.500000000004,147.34552000000002,39565.36,338.86794
1230,78,250,14135.720000000001,230.08912,26638.120000000003,456.4279999999999
1877,77,311,6107.12,253.71746000000002,45792.09999999999,509.43639999999994
231,83,68,6531.9400000000005,39.739639999999994,5664.06,134.91158000000001
1833,391,437,87258.01999999999,1032.60592,194822.68000000002,1508.90984
1571,283,480,44395.64,713.68162,125947.01999999999,1111.1368400000001
1265,237,456,18480.2,504.39474,102171.48000000001,818.5849
1545,187,346,19161.32,394.935,75286.6,708.8780999999999
1144,484,305,41568.479999999996,604.6789000000001,131557.24,1170.6130200000002
717,274,106,13128.6,172.86304,28559.52,434.84803999999997
392,311,103,10689.68,127.92186,27039.739999999998,351.92058000000003
850,91,104,5609.08,63.09911999999999,10273.4,224.01615999999999
88,354,79,4056.38,38.82782,7524.4,144.02483999999998
908,433,363,39258.88,541.3151799999999,100058.42000000001,1052.77608
795,351,510,29077.039999999997,535.8585400000001,82059.18000000001,810.47286
639,376,34,4019.7599999999998,75.83416000000001,10338.060000000001,199.54474
1000,145,224,15574.88,325.04766,52745.219999999994,725.98746
1114,106,388,14064.920000000002,214.25472,36264.560000000005,444.8116200000001
867,223,344,19774.1,284.8643,43882.979999999996,570.0260000000001
1413,38,94,8353.259999999998,74.53916000000001,12205.779999999999,252.42102
254,38,177,2358.4,40.31529999999999,12105.68,182.1882
2032,48,329,2957.7400000000002,206.87539999999998,29807.080000000005,461.96765999999997
212,364,497,8962.38,165.83462000000003,29855.840000000004,365.2235999999999
813,80,100,1378.1799999999998,55.39896,13085.919999999998,199.48550000000003
1834,342,387,64803.3,845.2265,149414.9,1256.16918
424,372,404,22022.66,281.28749999999997,29366.440000000002,483.86606
203,158,226,4421.38,56.49326,14102.780000000002,236.26556
1087,28,200,7795.4,98.69344,15806.819999999998,272.26886
1549,427,455,64041.619999999995,999.2369000000001,182276.1,1465.85526
1684,187,458,21601.52,524.6797399999999,123550.72,1056.54176
51,310,50,4622.8,31.812179999999994,5059.8,119.60805999999998
380,461,449,24156.46,453.3063400000001,57181.23999999999,678.38718
1485,322,60,8707.259999999998,269.9466,24344.4,418.59175999999997
1668,135,371,15416.24,390.98014,88859.63999999998,721.9323999999999
934,162,373,8260.460000000001,248.71678000000003,31614.879999999997,469.01038000000005
1725,429,420,71596.56,1004.73208,243062.09999999995,1981.72996
730,376,216,18724.32,257.2788,41159.54,479.9470799999999
584,371,456,25793.4,404.85681999999997,52422.96000000001,650.5149600000001
1190,301,155,22266.78,269.34173999999996,52275.24,619.9892600000001
552,221,252,6140.14,139.65318,31423.28,345.45328
1382,461,313,45460.08,697.41426,150674.7,1300.51996
1590,57,72,6394.0199999999995,88.67362,9141.84,234.25178000000005
1140,457,343,45084.16,645.39526,137572.88000000003,1185.7448
2007,111,257,11182.8,266.08598,56956.740000000005,605.63074
204,209,83,1940.92,43.64378,12078.84,157.04834
388,393,350,14875.419999999998,259.54768,51037.45999999999,517.58878
1801,481,16,4641.12,124.38463999999999,15240.4,258.43344
1782,51,168,7514.62,127.52131999999999,22974.78,316.87824
1776,276,54,8535.14,250.85506,27728.2,361.91549999999995
1425,256,479,39484.82,735.18168,155900.4,1040.4955400000001
388,291,184,9001.42,143.81506,46495.28,423.53738000000004
735,310,9,2512.18,94.53549999999998,15164.780000000002,263.93478
1519,14,137,3334.9600000000005,167.98841999999996,20015.820000000003,308.79931999999997
1450,323,221,12985.800000000003,411.1854399999999,80684.56,688.6216800000001
775,407,76,7785.62,152.91384,25102.52,339.27347999999995
1339,378,358,43134.6,624.8187,124180.54000000001,1063.63564
531,170,340,8250.74,140.35796,28151.8,366.2006
1754,80,103,9652.06,128.47010000000003,9980.439999999999,279.72733999999997
1424,54,293,3481.4199999999996,150.57113999999999,40037.7,428.17650000000003
1186,347,114,15332.060000000001,226.49126,44288.19999999999,527.29142
1234,53,95,2254.6400000000003,79.51922,13531.5,232.67560000000003
791,44,256,3901.3599999999997,70.08229999999999,16433.12,256.98584
1932,302,509,85527.15999999999,976.6823400000001,185293.66,1440.87256
1274,114,319,16256.039999999999,218.7647,39363.94,466.83056000000005
816,174,287,13222.659999999998,205.67381999999998,29946.2,411.9116599999999
315,242,319,14154.0,181.14424000000002,24525.059999999998,289.8791
1498,207,443,13436.220000000001,514.9580600000002,110779.75999999998,860.2767200000001
216,221,339,985.1,93.82933999999999,9372.539999999999,278.53524
1884,477,25,7807.6,175.43444,14879.12,345.09038
1574,59,271,9692.32,160.22931999999997,39844.82,452.51437999999996
845,279,263,16735.82,273.37334,26640.6,579.70004
1522,189,236,9108.88,300.9089,66495.12,675.5809
1706,110,447,11192.56,348.8262,74986.41999999998,666.95184
684,142,330,8659.64,169.0293,31841.98,373.96748
1293,298,218,8884.240000000002,356.32972000000007,80416.06,835.28838
298,508,442,19938.899999999998,346.63551999999993,47879.50000000001,549.29838
1452,92,259,7974.82,189.32422000000003,54920.56,474.26394
1208,447,370,52592.659999999996,695.36572,130558.68000000001,1166.72164
988,64,477,4935.3,175.75565999999998,31441.54,392.10338
1163,277,223,18758.5,304.25980000000004,64001.26000000001,665.1555000000001
1553,203,280,18397.16,356.8532,76712.48000000001,824.4457199999999
484,171,31,7025.160000000001,40.11684,8869.62,164.09322000000003
1018,425,65,10751.94,221.44883999999996,37534.00000000001,467.76008
502,310,3,8840.32,37.37328,3707.2400000000002,148.29118
1849,183,328,10222.18,413.06881999999996,94031.66,754.2834200000001
1420,180,208,5797.120000000001,237.80686,57250.75999999999,561.29512
1490,253,2,830.0799999999999,81.99767999999999,5610.34,175.24
873,383,218,20780.0,311.63081999999997,46015.520000000004,558.1908799999999
173,328,94,3154.3,59.67108,9936.48,176.75165999999996
1016,283,205,12792.94,268.04886,53707.119999999995,654.78934
705,175,486,16020.440000000002,264.99856,37164.3,510.1815
442,208,188,8294.68,95.94495999999998,21883.44,335.48027999999994
511,449,343,23933.02,338.35722,49291.9,624.2935
951,445,53,9279.8,154.29902,19302.939999999995,309.23753999999997
735,208,485,24240.660000000003,354.90242,48669.340000000004,533.87878
1015,223,254,9351.759999999998,262.22045999999995,44673.94,519.0336599999999
1891,77,372,11793.16,259.20542,59717.86,670.8014
301,243,166,5345.42,83.68611999999999,14941.36,239.27183999999997
465,43,63,6798.0599999999995,38.83724,7174.0199999999995,149.96352000000002
891,469,211,31254.78,394.16684000000004,49401.7,685.0500399999999
1023,86,504,14676.48,211.37567999999996,23084.620000000003,437.20923999999997
270,369,292,16660.08,230.84872000000001,27310.659999999996,379.80896
265,281,372,14863.26,159.20126000000002,14212.6,309.44426000000004
967,224,377,21033.899999999998,378.38710000000003,52145.84,561.2274
1709,438,450,89388.15999999999,1071.24272,192291.96000000002,1569.0133200000002
682,120,132,8049.340000000001,71.39866,13316.62,254.58080000000004
1216,59,404,6512.42,170.56438000000006,35855.659999999996,413.29848000000004
1292,310,404,31539.24,566.2097200000001,110198.72000000002,888.15486
1493,70,302,15081.74,470.65232,68797.42000000001,572.9297400000002
416,246,317,11506.3,199.83938,42296.06,450.57258000000013
1514,394,475,81989.54000000001,1000.22074,170459.80000000002,1411.86322
1461,147,357,16380.579999999998,330.3148,65389.26000000001,649.6104600000001
1123,130,291,11571.02,211.35164,41077.81999999999,452.44912000000005
664,446,250,14011.24,313.63512000000003,47571.9,586.1017199999999
1517,338,20,6765.12,128.49823999999998,12729.460000000001,226.62911999999997
1547,428,477,63349.44,1033.42004,186095.69999999998,1443.0652
138,263,22,6099.839999999999,33.48114,12011.66,126.52682
815,125,200,5639.64,145.58206,32064.099999999995,425.83485999999994
1268,125,477,14265.079999999998,360.33135999999996,75347.72,651.08822
1919,304,220,30997.24,543.3178,116830.68000000001,756.20504
57,374,96,1367.1799999999998,28.753080000000004,11828.64,135.9229
512,453,496,27665.939999999995,454.64789999999994,54161.18000000001,692.5718400000002
845,292,14,5722.62,186.67904000000001,17711.12,245.42877999999996
138,178,170,6799.280000000001,62.058559999999986,20156.199999999997,298.3211
283,503,454,22769.72,421.64552000000003,67768.38,622.0496199999999
1500,58,487,7401.08,308.00991999999997,55823.8,615.75676
1766,116,243,20877.66,292.72056,51269.36,544.0955799999999
1360,451,136,13774.34,339.66668,80120.68000000001,684.00822
351,304,102,16556.32,222.37606,26279.2,354.53772
830,361,241,17092.260000000002,342.60054,80867.68000000001,796.9679600000001
476,343,176,11911.580000000002,137.44834,27549.9,346.90132000000006
1899,185,445,27237.460000000003,609.33402,137914.71999999997,991.6772800000001
282,389,78,4403.06,107.64068,27550.04,329.12146
529,53,238,0.0,101.84284,8535.100000000002,354.5353
149,100,9,4172.34,39.59926,12410.92,217.17201999999997
295,305,480,20659.120000000003,279.6745,40744.439999999995,493.98444
1197,26,124,3220.2,143.37678,26611.32,475.64146
964,187,30,18085.859999999997,177.24493999999999,18497.260000000002,303.21284
795,196,362,19276.08,250.62011999999996,32968.659999999996,477.48661999999996
1578,496,449,96172.82,1140.24792,245521.87999999998,2151.28584
957,406,257,23931.82,395.74284,65821.31999999999,719.55512
45,305,94,5223.360000000001,33.38248,10262.439999999999,131.16429999999997
